title,link,date_published,text,like_count,reply_parent_id,source,cleaned_text,tokenized_text,topic,topic_probability,sentiment,sentiment_confidence,negative_score,neutral_score,positive_score,emotion,emotion_confidence,emotion_anger,emotion_disgust,emotion_fear,emotion_joy,emotion_neutral,emotion_sadness,emotion_surprise
"What the Pilipinos need now is justice, put all the culprits in jail where they belong.",https://www.youtube.com/watch?v=P64LhJc4zT8&lc=Ugy-_mPi0qQbdubD8gx4AaABAg,2025-11-07 01:55:55,"What the Pilipinos need now is justice, put all the culprits in jail where they belong.",0.0,,youtube,pilipinos need justice put culprits jail belong,"['pilipinos', 'need', 'justice', 'put', 'culprits', 'jail', 'belong']",-1,0.04351213516533615,negative,0.998857855796814,0.998857855796814,0.001129625248722732,1.2529349078249652e-05,neutral,0.44998031854629517,0.1609724909067154,0.004423369653522968,0.012883241288363934,0.014335256069898605,0.44998031854629517,0.334876149892807,0.02252919413149357
Ang kakapal ng mga mukha ng mga yan sobra,https://www.youtube.com/watch?v=P64LhJc4zT8&lc=UgwGZZ3WnGjwV5ocncp4AaABAg,2025-11-07 01:55:20,Ang kakapal ng mga mukha ng mga yan sobra,0.0,,youtube,kakapal mukha sobra,"['kakapal', 'mukha', 'sobra']",-1,0.4067138113879014,neutral,0.9997581839561462,4.879681364400312e-05,0.9997581839561462,0.00019304317538626492,neutral,0.3463176488876343,0.0711626410484314,0.042118195444345474,0.1519211381673813,0.042579285800457,0.3463176488876343,0.16625763475894928,0.1796434372663498
Wala rin palang mangyayari. Ano pakitang-tao lang na may ginagawang pagiimbestiga?,https://www.youtube.com/watch?v=P64LhJc4zT8&lc=UgwlcgvFtvQCctEfN-h4AaABAg,2025-11-07 01:51:18,Wala rin palang mangyayari. Ano pakitang-tao lang na may ginagawang pagiimbestiga?,0.0,,youtube,palang mangyayari pakitang tao ginagawang pagiimbestiga,"['palang', 'mangyayari', 'pakitang', 'tao', 'ginagawang', 'pagiimbestiga']",0,1.0,negative,0.9999505281448364,0.9999505281448364,1.244642862729961e-05,3.703230322571471e-05,neutral,0.6771650910377502,0.022581739351153374,0.015418948605656624,0.015893474221229553,0.08228689432144165,0.6771650910377502,0.0517549067735672,0.13489894568920135
Bonoan😊😊😅😅😮bernardo😊😊😊😊cabral😊😊😊dapat...ikulong...taasan ang. Penal. ..busisihin  mga. Nakaw na yaman...😊😅😮😢😢🎉😂,https://www.youtube.com/watch?v=P64LhJc4zT8&lc=Ugx7zcoCPXuKlwHexC94AaABAg,2025-11-07 01:50:29,Bonoan😊😊😅😅😮bernardo😊😊😊😊cabral😊😊😊dapat...ikulong...taasan ang. Penal. ..busisihin  mga. Nakaw na yaman...😊😅😮😢😢🎉😂,0.0,,youtube,bonoan bernardo cabral ikulong taasan penal busisihin nakaw yaman,"['bonoan', 'bernardo', 'cabral', 'ikulong', 'taasan', 'penal', 'busisihin', 'nakaw', 'yaman']",-1,0.24839904331171528,negative,0.9999059438705444,0.9999059438705444,9.677421985543333e-06,8.443998376606032e-05,neutral,0.5161267518997192,0.06987659633159637,0.02566504292190075,0.038545042276382446,0.03208792954683304,0.5161267518997192,0.2255859076976776,0.09211266040802002
Kaso kaso bakit wala pang nakukulong  ang bagal ninyo magpakulong kung mahirap iyan kulong agad,https://www.youtube.com/watch?v=P64LhJc4zT8&lc=UgxqSCxTkYPxJrbIGIt4AaABAg,2025-11-07 01:40:59,Kaso kaso bakit wala pang nakukulong  ang bagal ninyo magpakulong kung mahirap iyan kulong agad,0.0,,youtube,kaso kaso pang nakukulong bagal ninyo magpakulong mahirap kulong agad,"['kaso', 'kaso', 'pang', 'nakukulong', 'bagal', 'ninyo', 'magpakulong', 'mahirap', 'kulong', 'agad']",2,0.45081484926572774,negative,0.9999485015869141,0.9999485015869141,4.391131369629875e-05,7.580124929518206e-06,neutral,0.4974202811717987,0.04869995638728142,0.0341557078063488,0.031217141076922417,0.13228197395801544,0.4974202811717987,0.10110773891210556,0.15511727333068848
"Eh pano yung mga mastermind katulad ni senator Ungoy Estrada,Romualdes, Co at lahat ng senator at congressman na kasabwat? Yan dapat ang unahin dahil sina engineer alcantara mga foot soldiers lang sila dapat muna ang nasa taas bago pababq ang ikulong … yan ang dapat ang proseso. Pag walng makukulong na senator at congressman  eh naglolokohan lang tayo. DEATH PENALTY SA CORRUPTION!",https://www.youtube.com/watch?v=P64LhJc4zT8&lc=Ugzgie5cfvZ4_nStGy14AaABAg,2025-11-07 01:33:29,"Eh pano yung mga mastermind katulad ni senator Ungoy Estrada,Romualdes, Co at lahat ng senator at congressman na kasabwat? Yan dapat ang unahin dahil sina engineer alcantara mga foot soldiers lang sila dapat muna ang nasa taas bago pababq ang ikulong … yan ang dapat ang proseso. Pag walng makukulong na senator at congressman  eh naglolokohan lang tayo. DEATH PENALTY SA CORRUPTION!",0.0,,youtube,pano mastermind katulad senator ungoy estrada romualdes co senator congressman kasabwat unahin sina engineer alcantara foot soldiers muna nasa taas pababq ikulong proseso walng makukulong senator congressman naglolokohan death penalty corruption,"['pano', 'mastermind', 'katulad', 'senator', 'ungoy', 'estrada', 'romualdes', 'co', 'senator', 'congressman', 'kasabwat', 'unahin', 'sina', 'engineer', 'alcantara', 'foot', 'soldiers', 'muna', 'nasa', 'taas', 'pababq', 'ikulong', 'proseso', 'walng', 'makukulong', 'senator', 'congressman', 'naglolokohan', 'death', 'penalty', 'corruption']",4,0.19542744581894392,negative,0.9999561309814453,0.9999561309814453,2.5219802409992553e-05,1.853739559010137e-05,neutral,0.4189321994781494,0.2513893246650696,0.04733961075544357,0.020053207874298096,0.03531672805547714,0.4189321994781494,0.18271291255950928,0.044256046414375305
"Escudero, Villar, and Romualdez are the names we are waiting for.",https://www.youtube.com/watch?v=P64LhJc4zT8&lc=Ugw76XfWiaqE6mTHyYB4AaABAg,2025-11-07 00:59:00,"Escudero, Villar, and Romualdez are the names we are waiting for.",0.0,,youtube,escudero villar romualdez names waiting,"['escudero', 'villar', 'romualdez', 'names', 'waiting']",0,1.0,positive,0.9999287128448486,2.1440731870825402e-05,4.983783219358884e-05,0.9999287128448486,neutral,0.8715599775314331,0.009154568426311016,0.0026337348390370607,0.021329617127776146,0.011650476604700089,0.8715599775314331,0.021265307441353798,0.062406305223703384
Ikulong at bawiin ang mga nakurakot na pera ….,https://www.youtube.com/watch?v=P64LhJc4zT8&lc=Ugw1_hDNS41Xhz8fvm14AaABAg,2025-11-07 00:47:13,Ikulong at bawiin ang mga nakurakot na pera ….,1.0,,youtube,ikulong bawiin nakurakot pera,"['ikulong', 'bawiin', 'nakurakot', 'pera']",8,1.0,negative,0.999969482421875,0.999969482421875,1.7194688552990556e-05,1.3306083928910084e-05,neutral,0.7967414855957031,0.014134793542325497,0.007756988517940044,0.015147610567510128,0.018789635971188545,0.7967414855957031,0.04050867259502411,0.10692084580659866
Lahat ng Kasuhan hindi na dapat tumankbok as politician National not down to Barangay ….. ikulong at bawiin ang mga property and etc …. Para di na paulit ulit ang pag nanakaw sa kaban ng Bayan …. With these all corruptions dapat exempt muna ng 3 years ang mga middle and lower citizen from paying property taxes and businesses taxes ….,https://www.youtube.com/watch?v=P64LhJc4zT8&lc=UgyZYGYrmLvmeJ_EGBB4AaABAg,2025-11-07 00:45:38,Lahat ng Kasuhan hindi na dapat tumankbok as politician National not down to Barangay ….. ikulong at bawiin ang mga property and etc …. Para di na paulit ulit ang pag nanakaw sa kaban ng Bayan …. With these all corruptions dapat exempt muna ng 3 years ang mga middle and lower citizen from paying property taxes and businesses taxes ….,6.0,,youtube,kasuhan tumankbok politician national barangay ikulong bawiin property etc paulit ulit nanakaw kaban bayan corruptions exempt muna years middle lower citizen paying property taxes businesses taxes,"['kasuhan', 'tumankbok', 'politician', 'national', 'barangay', 'ikulong', 'bawiin', 'property', 'etc', 'paulit', 'ulit', 'nanakaw', 'kaban', 'bayan', 'corruptions', 'exempt', 'muna', 'years', 'middle', 'lower', 'citizen', 'paying', 'property', 'taxes', 'businesses', 'taxes']",-1,0.06956733717741523,negative,0.9978579878807068,0.9978579878807068,0.002120375167578459,2.1651536371791735e-05,neutral,0.38359335064888,0.3476628363132477,0.04961699992418289,0.011366944760084152,0.07327132672071457,0.38359335064888,0.06709682196378708,0.0673917606472969
Agreee...,https://www.youtube.com/watch?v=P64LhJc4zT8&lc=UgyZYGYrmLvmeJ_EGBB4AaABAg.APBj018x9UcAPE2Lgg6Zt3,2025-11-07 22:21:50,Agreee...,0.0,UgyZYGYrmLvmeJ_EGBB4AaABAg,youtube,agreee,['agreee'],18,0.153209885149625,positive,0.9999101161956787,9.201343345921487e-06,8.07281321613118e-05,0.9999101161956787,neutral,0.5491352081298828,0.16734984517097473,0.17006829380989075,0.011207710020244122,0.015094393864274025,0.5491352081298828,0.0564226470887661,0.030721882358193398
"Bonoan before, in the senate hearing, admitted there are probably ghost projects. Alam niya dahil siya mismo ay involved...",https://www.youtube.com/watch?v=P64LhJc4zT8&lc=UgwFiQ8a8d5g1HiZnRh4AaABAg,2025-11-07 00:29:09,"Bonoan before, in the senate hearing, admitted there are probably ghost projects. Alam niya dahil siya mismo ay involved...",0.0,,youtube,bonoan senate hearing admitted probably ghost projects alam mismo involved,"['bonoan', 'senate', 'hearing', 'admitted', 'probably', 'ghost', 'projects', 'alam', 'mismo', 'involved']",5,0.14104434614120548,negative,0.9946934580802917,0.9946934580802917,0.005263603758066893,4.295325561542995e-05,neutral,0.37231045961380005,0.020802835002541542,0.09948430955410004,0.28970640897750854,0.011433934792876244,0.37231045961380005,0.1592562347650528,0.047005776315927505
jusko nasa misa ba tayo,https://www.youtube.com/watch?v=P64LhJc4zT8&lc=UgyvnfzVNoEEJEB4YwJ4AaABAg,2025-11-07 00:28:37,jusko nasa misa ba tayo,0.0,,youtube,jusko nasa misa,"['jusko', 'nasa', 'misa']",0,0.5130577422616096,positive,0.9999542236328125,1.4547962564392947e-05,3.120258770650253e-05,0.9999542236328125,neutral,0.6208285093307495,0.014609861187636852,0.014286947436630726,0.05166597664356232,0.01134041789919138,0.6208285093307495,0.1724521666765213,0.11481612920761108
"Reyes, what the Philippines need now is justice! stop your lame stance and get to work aggressively! may pa-LOVE LOVE ka pang nalalaman!",https://www.youtube.com/watch?v=P64LhJc4zT8&lc=Ugz-KOpdCclaJBwEDGF4AaABAg,2025-11-07 00:22:38,"Reyes, what the Philippines need now is justice! stop your lame stance and get to work aggressively! may pa-LOVE LOVE ka pang nalalaman!",0.0,,youtube,reyes philippines need justice stop lame stance get work aggressively love love pang nalalaman,"['reyes', 'philippines', 'need', 'justice', 'stop', 'lame', 'stance', 'get', 'work', 'aggressively', 'love', 'love', 'pang', 'nalalaman']",-1,0.04383953138241203,negative,0.9999381303787231,0.9999381303787231,3.68722430721391e-05,2.5026907678693533e-05,neutral,0.551573634147644,0.1438397467136383,0.0012891859514638782,0.01481317263096571,0.029178794473409653,0.551573634147644,0.1883007138967514,0.07100479304790497
"The question is, may makukulong ba? Baka puro file at recommendations lang then dismiss naman sa sandiganbayan or kay boyang",https://www.youtube.com/watch?v=P64LhJc4zT8&lc=UgxIvkjPlnx7fQQzpl54AaABAg,2025-11-07 00:13:02,"The question is, may makukulong ba? Baka puro file at recommendations lang then dismiss naman sa sandiganbayan or kay boyang",0.0,,youtube,question makukulong baka file recommendations dismiss sandiganbayan boyang,"['question', 'makukulong', 'baka', 'file', 'recommendations', 'dismiss', 'sandiganbayan', 'boyang']",-1,0.26506370109246996,negative,0.9998719692230225,0.9998719692230225,0.00011696031288011,1.1106276360806078e-05,neutral,0.614484429359436,0.1590518206357956,0.003709946759045124,0.05708817020058632,0.008486230857670307,0.614484429359436,0.10134772211313248,0.05583172291517258
"this reyes doesn&#39;t look and sound aggressive, weakling to say the least... but i hope remulla and his team have enough evidence on their hand to put someone in jail... somewhere in the background a new group of corrupt politicians are closely watching this to find the next loop hole",https://www.youtube.com/watch?v=P64LhJc4zT8&lc=UgzwgYQ23yDGnHmTM6x4AaABAg,2025-11-07 00:04:15,"this reyes doesn't look and sound aggressive, weakling to say the least... but i hope remulla and his team have enough evidence on their hand to put someone in jail... somewhere in the background a new group of corrupt politicians are closely watching this to find the next loop hole",0.0,,youtube,reyes look sound aggressive weakling say least hope remulla team enough evidence hand put someone jail somewhere background new group corrupt politicians closely watching find next loop hole,"['reyes', 'look', 'sound', 'aggressive', 'weakling', 'say', 'least', 'hope', 'remulla', 'team', 'enough', 'evidence', 'hand', 'put', 'someone', 'jail', 'somewhere', 'background', 'new', 'group', 'corrupt', 'politicians', 'closely', 'watching', 'find', 'next', 'loop', 'hole']",-1,0.062321292632425494,negative,0.9989374279975891,0.9989374279975891,0.0010224864818155766,4.0153972804546356e-05,anger,0.9353534579277039,0.9353534579277039,0.019410045817494392,0.013659287244081497,0.0011350165586918592,0.025323403999209404,0.0032561826519668102,0.0018625562079250813
Philippines first needs lobe not greed,https://www.youtube.com/watch?v=P64LhJc4zT8&lc=UgxLTrw7GK_91o0eEGN4AaABAg,2025-11-06 23:58:33,Philippines first needs lobe not greed,0.0,,youtube,philippines first needs lobe greed,"['philippines', 'first', 'needs', 'lobe', 'greed']",-1,0.1329271888084763,positive,0.9981558918952942,0.00024345671408809721,0.0016005905345082283,0.9981558918952942,neutral,0.43047386407852173,0.4164770245552063,0.08067294955253601,0.031396474689245224,0.002692078473046422,0.43047386407852173,0.012321860529482365,0.025965724140405655
Ubos ang kalaban ni Marcos! 😂pero sana naman kasama din mga kakampi nyang corrupt,https://www.youtube.com/watch?v=P64LhJc4zT8&lc=Ugzc8nQzJJSz-XpVX954AaABAg,2025-11-06 23:55:32,Ubos ang kalaban ni Marcos! 😂pero sana naman kasama din mga kakampi nyang corrupt,0.0,,youtube,ubos kalaban marcos sana kasama kakampi nyang corrupt,"['ubos', 'kalaban', 'marcos', 'sana', 'kasama', 'kakampi', 'nyang', 'corrupt']",7,0.42769266797437666,negative,0.9991482496261597,0.9991482496261597,0.0008266440127044916,2.5158844437100925e-05,anger,0.38980501890182495,0.38980501890182495,0.10120153427124023,0.010545296594500542,0.016718611121177673,0.32178163528442383,0.11180374771356583,0.04814412444829941
Tama po kayo. WHAT THE WORLD NEED now is love. SPecially the PHILIPPINES! God Bless the whole WOLD,https://www.youtube.com/watch?v=P64LhJc4zT8&lc=Ugz1vwJ-22tXwJgZHJ14AaABAg,2025-11-06 23:54:03,Tama po kayo. WHAT THE WORLD NEED now is love. SPecially the PHILIPPINES! God Bless the whole WOLD,1.0,,youtube,tama world need love specially philippines god bless whole wold,"['tama', 'world', 'need', 'love', 'specially', 'philippines', 'god', 'bless', 'whole', 'wold']",11,0.1685548051176535,neutral,0.9999464750289917,3.730701428139582e-05,0.9999464750289917,1.626301309443079e-05,joy,0.5927687883377075,0.07250423729419708,0.003781905397772789,0.003729109186679125,0.5927687883377075,0.2023952603340149,0.08360542356967926,0.04121527820825577
ANG BAGAL NAMAN MAGPAKULONG NI BETONG,https://www.youtube.com/watch?v=P64LhJc4zT8&lc=UgxjhWFtjoZJ7iWMkG54AaABAg,2025-11-06 23:35:13,ANG BAGAL NAMAN MAGPAKULONG NI BETONG,0.0,,youtube,bagal magpakulong betong,"['bagal', 'magpakulong', 'betong']",0,1.0,negative,0.9999681711196899,0.9999681711196899,1.5981933756847866e-05,1.588742816238664e-05,neutral,0.8669518828392029,0.025152895599603653,0.01022126991301775,0.007746687158942223,0.02264765091240406,0.8669518828392029,0.026118099689483643,0.04116148129105568
Dapat ikulong ang mga yan.👍,https://www.youtube.com/watch?v=P64LhJc4zT8&lc=UgyRl0gqnDXmF-11rhZ4AaABAg,2025-11-06 23:25:56,Dapat ikulong ang mga yan.👍,1.0,,youtube,ikulong,['ikulong'],0,0.6913659261407794,positive,0.9326381087303162,0.03282057121396065,0.03454134240746498,0.9326381087303162,neutral,0.744912326335907,0.011126662604510784,0.004892811644822359,0.006575438659638166,0.02828647941350937,0.744912326335907,0.04636460915207863,0.15784166753292084
Ikulong nyo ung master mind,https://www.youtube.com/watch?v=P64LhJc4zT8&lc=UgytoBVqs8KLnagY7jt4AaABAg,2025-11-06 22:40:01,Ikulong nyo ung master mind,0.0,,youtube,ikulong ung master mind,"['ikulong', 'ung', 'master', 'mind']",15,1.0,positive,0.9897408485412598,0.00013965250400360674,0.010119540616869926,0.9897408485412598,neutral,0.6576606035232544,0.05631960183382034,0.036132339388132095,0.013093942776322365,0.03417038172483444,0.6576606035232544,0.043885063380002975,0.15873810648918152
"But Bulacan lng Ang Dami pa nila oh,, malilinis n nila pangalan ibang salarin..kopad wag selective",https://www.youtube.com/watch?v=P64LhJc4zT8&lc=Ugx47pSpsJ48DxkRJD54AaABAg,2025-11-06 22:37:17,"But Bulacan lng Ang Dami pa nila oh,, malilinis n nila pangalan ibang salarin..kopad wag selective",2.0,,youtube,bulacan dami oh malilinis n pangalan salarin kopad wag selective,"['bulacan', 'dami', 'oh', 'malilinis', 'n', 'pangalan', 'salarin', 'kopad', 'wag', 'selective']",0,0.35265429506651597,negative,0.9998583793640137,0.9998583793640137,0.00013539155770558864,6.209922048583394e-06,neutral,0.6933451294898987,0.013322176411747932,0.004591230768710375,0.0074943602085113525,0.08507215231657028,0.6933451294898987,0.03568301349878311,0.16049188375473022
"He just clearly mentioned that “no one is above the law”, if that’s the case how can Tulfo bend the law? Susmaryosep!!! 😅😂",https://www.youtube.com/watch?v=P64LhJc4zT8&lc=UgxJ5prNUy8m9N2H6aJ4AaABAg,2025-11-06 22:36:09,"He just clearly mentioned that “no one is above the law”, if that’s the case how can Tulfo bend the law? Susmaryosep!!! 😅😂",0.0,,youtube,clearly mentioned one law case tulfo bend law susmaryosep,"['clearly', 'mentioned', 'one', 'law', 'case', 'tulfo', 'bend', 'law', 'susmaryosep']",2,0.1521490399811063,negative,0.9997307658195496,0.9997307658195496,0.00012845551827922463,0.0001407079107593745,neutral,0.9360433220863342,0.009521793574094772,0.0033087318297475576,0.004083549603819847,0.007965900003910065,0.9360433220863342,0.007098442874848843,0.031978167593479156
Si bongbong kasuhan mo Siya yong nag apruba ng mga budget Dyan eh matulog agad pero yong mga galamay lang eh maraming pang madamay na tao doon ka sa Puno mag umoisa sir di sa mga sanga😅😅,https://www.youtube.com/watch?v=P64LhJc4zT8&lc=UgxM3Xbs7LL_gzOGqSF4AaABAg,2025-11-06 22:35:50,Si bongbong kasuhan mo Siya yong nag apruba ng mga budget Dyan eh matulog agad pero yong mga galamay lang eh maraming pang madamay na tao doon ka sa Puno mag umoisa sir di sa mga sanga😅😅,0.0,,youtube,bongbong kasuhan yong nag apruba budget matulog agad yong galamay maraming pang madamay tao puno umoisa sir sanga,"['bongbong', 'kasuhan', 'yong', 'nag', 'apruba', 'budget', 'matulog', 'agad', 'yong', 'galamay', 'maraming', 'pang', 'madamay', 'tao', 'puno', 'umoisa', 'sir', 'sanga']",-1,0.2227647296793384,negative,0.9999514818191528,0.9999514818191528,3.533691051416099e-05,1.3233938261691947e-05,neutral,0.4919172525405884,0.01385777723044157,0.007639950606971979,0.006649397313594818,0.26062917709350586,0.4919172525405884,0.07227160036563873,0.1470349282026291
What the pilipino need now is to jail tje true master mind,https://www.youtube.com/watch?v=P64LhJc4zT8&lc=UgwYKXH_65_k73i5hx94AaABAg,2025-11-06 22:27:33,What the pilipino need now is to jail tje true master mind,0.0,,youtube,pilipino need jail tje true master mind,"['pilipino', 'need', 'jail', 'tje', 'true', 'master', 'mind']",15,1.0,negative,0.9997639060020447,0.9997639060020447,5.099120608065277e-05,0.0001850881235441193,neutral,0.5737593173980713,0.03450579196214676,0.019947417080402374,0.06383191794157028,0.006304346956312656,0.5737593173980713,0.2803203761577606,0.021330811083316803
Moro moro puro dilis ang kinasuhan nyo,https://www.youtube.com/watch?v=P64LhJc4zT8&lc=UgyXKrAOurdEGyp0iRF4AaABAg,2025-11-06 22:26:42,Moro moro puro dilis ang kinasuhan nyo,0.0,,youtube,moro moro dilis kinasuhan,"['moro', 'moro', 'dilis', 'kinasuhan']",-1,0.3271420033413856,positive,0.9999245405197144,1.660569068917539e-05,5.883934136363678e-05,0.9999245405197144,neutral,0.8842453956604004,0.008517826907336712,0.0050876024179160595,0.012536423280835152,0.010088436305522919,0.8842453956604004,0.03199296444654465,0.04753141105175018
Wala rin kahinatnan yan  ikolong nio sila Zaldy Co Martin Rumualdez at BBM tapos na ang problems ng pinas.,https://www.youtube.com/watch?v=P64LhJc4zT8&lc=Ugzeew8A4szhkySceJx4AaABAg,2025-11-06 22:23:25,Wala rin kahinatnan yan  ikolong nio sila Zaldy Co Martin Rumualdez at BBM tapos na ang problems ng pinas.,0.0,,youtube,kahinatnan ikolong nio zaldy co martin rumualdez bbm tapos problems pinas,"['kahinatnan', 'ikolong', 'nio', 'zaldy', 'co', 'martin', 'rumualdez', 'bbm', 'tapos', 'problems', 'pinas']",0,0.6612286671534259,positive,0.9994906187057495,0.00048692445852793753,2.2392010578187183e-05,0.9994906187057495,sadness,0.5065554976463318,0.005675479304045439,0.0010051453718915582,0.004470447078347206,0.03756764903664589,0.27892935276031494,0.5065554976463318,0.1657964140176773
Muy bien sir para makulong lahat magnanakaw,https://www.youtube.com/watch?v=P64LhJc4zT8&lc=UgwiaBNDuKDnIOtJorN4AaABAg,2025-11-06 22:20:01,Muy bien sir para makulong lahat magnanakaw,0.0,,youtube,muy bien sir makulong magnanakaw,"['muy', 'bien', 'sir', 'makulong', 'magnanakaw']",10,1.0,negative,0.9999662637710571,0.9999662637710571,1.8223296137875877e-05,1.5533538316958584e-05,neutral,0.8776257038116455,0.005747691728174686,0.0028249677270650864,0.007210966665297747,0.016184430569410324,0.8776257038116455,0.016137462109327316,0.07426880300045013
Ok good..,https://www.youtube.com/watch?v=P64LhJc4zT8&lc=UgzNjaI4C0u3aXKd-5R4AaABAg,2025-11-06 22:19:23,Ok good..,0.0,,youtube,ok good,"['ok', 'good']",-1,0.1876100367184193,neutral,0.999935507774353,4.176731454208493e-05,0.999935507774353,2.2774598619434983e-05,neutral,0.4703289270401001,0.009296376258134842,0.0048759072087705135,0.002463657408952713,0.34901949763298035,0.4703289270401001,0.015602686442434788,0.14841288328170776
Ikulong nyonpo lahat may kinalaman mula batanes hanggangvtawi tawi.,https://www.youtube.com/watch?v=P64LhJc4zT8&lc=UgwUGXjCNjBZY-qjX114AaABAg,2025-11-06 22:14:30,Ikulong nyonpo lahat may kinalaman mula batanes hanggangvtawi tawi.,0.0,,youtube,ikulong nyonpo kinalaman batanes hanggangvtawi tawi,"['ikulong', 'nyonpo', 'kinalaman', 'batanes', 'hanggangvtawi', 'tawi']",-1,0.17829077508385502,negative,0.9701026678085327,0.9701026678085327,0.028352966532111168,0.0015443605370819569,neutral,0.7025631070137024,0.009600179269909859,0.0033681050408631563,0.009721549227833748,0.06021162122488022,0.7025631070137024,0.05071350187063217,0.16382187604904175
spi tamba buaya kasihan nyo para lahat ng magnnakawat mga congressman na kontraktor na ngakaw ng pera ng baya..wag nyo piin ang kinkasuah,https://www.youtube.com/watch?v=P64LhJc4zT8&lc=UgzVyFEh1X41h6j1O5B4AaABAg,2025-11-06 22:13:41,spi tamba buaya kasihan nyo para lahat ng magnnakawat mga congressman na kontraktor na ngakaw ng pera ng baya..wag nyo piin ang kinkasuah,0.0,,youtube,spi tamba buaya kasihan magnnakawat congressman kontraktor ngakaw pera baya wag piin kinkasuah,"['spi', 'tamba', 'buaya', 'kasihan', 'magnnakawat', 'congressman', 'kontraktor', 'ngakaw', 'pera', 'baya', 'wag', 'piin', 'kinkasuah']",-1,0.039698449841403464,negative,0.9999269247055054,0.9999269247055054,6.643204687861726e-05,6.662698524451116e-06,neutral,0.7432125210762024,0.030818570405244827,0.012916162610054016,0.025893086567521095,0.046302054077386856,0.7432125210762024,0.052008919417858124,0.08884868770837784
Sa a naman Tagalog na lang po pra MAINT Indian ng Tao ng bayan,https://www.youtube.com/watch?v=P64LhJc4zT8&lc=UgxhPAlnoDbDE5F0b8N4AaABAg,2025-11-06 22:12:59,Sa a naman Tagalog na lang po pra MAINT Indian ng Tao ng bayan,0.0,,youtube,tagalog pra maint indian tao bayan,"['tagalog', 'pra', 'maint', 'indian', 'tao', 'bayan']",0,0.3407327349551213,negative,0.9087950587272644,0.9087950587272644,0.03601909056305885,0.05518592521548271,neutral,0.9309337735176086,0.00943503063172102,0.005876983515918255,0.005306612700223923,0.004919065162539482,0.9309337735176086,0.010205096565186977,0.03332339599728584
thank you ICI dami ng nakasuhan,https://www.youtube.com/watch?v=P64LhJc4zT8&lc=UgyNAeZW6gd8t_CJptZ4AaABAg,2025-11-06 22:10:44,thank you ICI dami ng nakasuhan,0.0,,youtube,thank ici dami nakasuhan,"['thank', 'ici', 'dami', 'nakasuhan']",0,0.3316003339429124,positive,0.9747671484947205,0.0014087008312344551,0.023824134841561317,0.9747671484947205,neutral,0.4732920229434967,0.014685815200209618,0.002134332899004221,0.012440357357263565,0.06940095126628876,0.4732920229434967,0.07441788166761398,0.35362863540649414
GOOD JOB PO! GOD BLESS.,https://www.youtube.com/watch?v=P64LhJc4zT8&lc=UgwY-qUrqH2VG5fcCBN4AaABAg,2025-11-06 22:10:08,GOOD JOB PO! GOD BLESS.,1.0,,youtube,good job god bless,"['good', 'job', 'god', 'bless']",11,1.0,neutral,0.99986732006073,0.00011783224908867851,0.99986732006073,1.4775297131564002e-05,joy,0.6332933902740479,0.008537471294403076,0.0026437335181981325,0.0014266341459006071,0.6332933902740479,0.22358758747577667,0.00977273378521204,0.1207384243607521
"Ano trip ni Justice Reyes sa placard nya? Napaka bizarre ng messaging. What the Filipino people needs is may makulong, magbayad at magsauli ng yamang ninakaw. 😡<br><br>Ang dapat na humaharap sa presscon ng ICI is yung mukhang means serious business hindi yung palangiti, pa handshake at peace dudong like Justice Reyes. Nakaka wala lalong tiwala na may seryosong mananagot sa katiwalian",https://www.youtube.com/watch?v=P64LhJc4zT8&lc=UgynblyDH4Bt9Q51Qex4AaABAg,2025-11-06 22:09:47,"Ano trip ni Justice Reyes sa placard nya? Napaka bizarre ng messaging. What the Filipino people needs is may makulong, magbayad at magsauli ng yamang ninakaw. 😡

Ang dapat na humaharap sa presscon ng ICI is yung mukhang means serious business hindi yung palangiti, pa handshake at peace dudong like Justice Reyes. Nakaka wala lalong tiwala na may seryosong mananagot sa katiwalian",2.0,,youtube,trip justice reyes placard napaka bizarre messaging filipino people needs makulong magbayad magsauli yamang ninakaw humaharap presscon ici mukhang means serious business palangiti handshake peace dudong like justice reyes nakaka lalong tiwala seryosong mananagot katiwalian,"['trip', 'justice', 'reyes', 'placard', 'napaka', 'bizarre', 'messaging', 'filipino', 'people', 'needs', 'makulong', 'magbayad', 'magsauli', 'yamang', 'ninakaw', 'humaharap', 'presscon', 'ici', 'mukhang', 'means', 'serious', 'business', 'palangiti', 'handshake', 'peace', 'dudong', 'like', 'justice', 'reyes', 'nakaka', 'lalong', 'tiwala', 'seryosong', 'mananagot', 'katiwalian']",-1,0.06933745310924842,negative,0.999595582485199,0.999595582485199,0.0003976783773396164,6.84576616549748e-06,surprise,0.8684058785438538,0.01213349960744381,0.0013790506636723876,0.03927536681294441,0.011219020932912827,0.06212587282061577,0.005461298860609531,0.8684058785438538
